380.0665    0.896505223880597
380.2005    1.40493582089552
380.3345    1.26182910447761
380.4685    1.44726492537313
380.6025    1.35225671641791
380.7365    1.30069850746269
380.8705    1.08824029850746
381.0045    1.40388059701493
381.1385    1.53115223880597
381.2725    1.41985298507463
381.4065    1.08884179104478
381.5405    1.06340373134328
381.6745    0.670729850746269
381.8085    1.1564947761194
381.9425    1.29932910447761
382.0765    0.719059701492538
382.2105    0.680616417910448
382.3445    1.10245447761194
382.4785    0.979123880597015
382.6125    0.667693283582089
382.7465    0.573017910447761
382.8805    0.670624626865672
383.0145    0.670735820895523
383.1485    0.937805223880597
383.2825    0.670874626865672
383.4165    0.658567910447761
383.5505    0.575018656716418
383.6845    0.790952238805971
383.8185    0.83784552238806
383.9525    0.471053731343284
384.0865    0.683584328358209
384.2205    0.615936567164179
384.3545    1.19318955223881
384.4885    1.07430895522388
384.6225    1.17192388059702
384.7565    1.08708208955224
384.8905    1.36230671641791
385.0245    1.13250895522388
385.1585    0.799609701492537
385.2925    1.32329701492537
385.4265    1.12800074626866
385.5605    1.0826776119403
385.6945    0.777676119402985
385.8285    1.15200223880597
385.9625    0.789164925373134
386.0965    0.50585223880597
386.2305    0.745453731343283
386.3645    1.48145746268657
386.4985    1.20901044776119
386.6325    1.07258208955224
386.7665    1.18100820895522
386.9005    1.06721791044776
387.0345    1.07502089552239
387.1685    0.798953731343284
387.3025    0.692671641791045
387.4365    0.909567164179105
387.5705    1.30311791044776
387.7045    1.30567537313433
387.8385    1.10059552238806
387.9725    0.582428358208955
388.1065    1.19393805970149
388.2405    0.958943283582089
388.3745    0.582703731343283
388.5085    1.35491492537313
388.6425    1.08364029850746
388.7765    0.580717910447761
388.9105    1.03761194029851
389.0445    0.762441044776119
389.1785    1.18243208955224
389.3125    1.36153358208955
389.4465    1.17221119402985
389.5805    1.2836328358209
389.7145    1.07428880597015
389.8485    1.407
389.9825    1.37029104477612
390.1165    1.03057089552239
390.2505    1.51295820895522
390.3845    0.970255970149253
390.5185    1.3886723880597
390.6525    0.770141791044777
390.7865    1.24586940298507
390.9205    1.33336044776119
391.0545    1.40334402985075
391.1885    1.3644171641791
391.3225    1.60179850746269
391.4565    1.40437910447761
391.5905    1.50038805970149
391.7245    1.21558507462687
391.8585    1.54715149253731
391.9925    1.1508
392.1265    1.07654552238806
392.2605    1.07939402985075
392.3945    1.0226776119403
392.5285    1.35565746268657
392.6625    1.02449701492537
392.7965    1.08311343283582
